mm_time_perd_end_date,retailer_name,store_num,prod_id,sales_usd_p1m_amt,sales_stat_unit_p1m_qty,sales_unit_p1m_qty,sales_usd_price_cut_p1m_amt,sales_stat_unit_price_cut_p1m_qty,sales_unit_price_cut_p1m_qty,sales_usd_p1mya_amt,sales_stat_unit_p1mya_qty,sales_unit_p1mya_qty,sales_usd_price_cut_p1mya_amt,sales_stat_unit_price_cut_p1mya_qty,sales_unit_price_cut_p1mya_qty,sales_usd_p3m_amt,sales_stat_unit_p3m_qty,sales_unit_p3m_qty,sales_usd_price_cut_p3m_amt,sales_stat_unit_price_cut_p3m_qty,sales_unit_price_cut_p3m_qty,sales_usd_p3mya_amt,sales_stat_unit_p3mya_qty,sales_unit_p3mya_qty,sales_usd_price_cut_p3mya_amt,sales_stat_unit_price_cut_p3mya_qty,sales_unit_price_cut_p3mya_qty,sales_usd_p6m_amt,sales_stat_unit_p6m_qty,sales_unit_p6m_qty,sales_usd_price_cut_p6m_amt,sales_stat_unit_price_cut_p6m_qty,sales_unit_price_cut_p6m_qty,sales_usd_p6mya_amt,sales_stat_unit_p6mya_qty,sales_unit_p6mya_qty,sales_usd_price_cut_p6mya_amt,sales_stat_unit_price_cut_p6mya_qty,sales_unit_price_cut_p6mya_qty,sales_usd_p12m_amt,sales_stat_unit_p12m_qty,sales_unit_p12m_qty,sales_usd_price_cut_p12m_amt,sales_stat_unit_price_cut_p12m_qty,sales_unit_price_cut_p12m_qty,sales_usd_p12mya_amt,sales_stat_unit_p12mya_qty,sales_unit_p12mya_qty,sales_usd_price_cut_p12mya_amt,sales_stat_unit_price_cut_p12mya_qty,sales_unit_price_cut_p12mya_qty
2019-11-30,Dollar General,10596,210002989984,5,0.222,2,0,0,0,4.5,0.222,2,0,0,0,25,1.111,10,0,0,0,20.25,0.9999999999999999,9,0,0,0,37.5,1.666,15,0,0,0,36,1.777,16,0,0,0,76.43,3.553,32,1.9300000000000002,0.111,1,70.39999999999999,3.5549999999999997,32,7.4,0.444,4
2019-11-30,Dollar General,10638,210002988038,null,null,null,null,null,null,4,0.361,2,0,0,0,6,0.541,3,0,0,0,16,1.4429999999999998,8,0,0,0,16,1.4420000000000002,8,0,0,0,21.740000000000002,1.984,11,0,0,0,25.759999999999998,2.342,13,1.76,0.18000000000000002,1,21.740000000000002,1.984,11,0,0,0
2019-11-30,Dollar General,10762,068142102202,11.5,0.087,2,0,0,0,null,null,null,null,null,null,11.5,0.087,2,0,0,0,null,null,null,null,null,null,28.75,0.217,5,0,0,0,null,null,null,null,null,null,40.25,0.303,7,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,10766,210003117423,null,null,null,null,null,null,2,0.107,1,0,0,0,11.879999999999999,0.645,6,1.88,0.107,1,2,0.107,1,0,0,0,17.88,0.967,9,1.88,0.107,1,11.67,0.643,6,5.67,0.322,3,43.88,2.363,22,1.88,0.107,1,11.67,0.643,6,5.67,0.322,3
2019-11-30,Dollar General,10885,210002697938,3,0.098,1,0,0,0,12,0.39,4,0,0,0,18,0.5860000000000001,6,0,0,0,21,0.683,7,0,0,0,52.94,1.7560000000000002,18,7.9399999999999995,0.29300000000000004,3,50.489999999999995,1.6590000000000003,17,8.489999999999998,0.29300000000000004,3,115.94,3.806,39,7.9399999999999995,0.29300000000000004,3,83.49,2.7330000000000005,28,8.489999999999998,0.29300000000000004,3
2019-11-30,Dollar General,10930,005170036930,24.51,1.2489999999999999,6,11.010000000000002,0.625,3,10.86,0.625,3,6.859999999999999,0.416,2,79.60000000000001,3.954999999999999,19,18.85,1.041,5,46.64,2.4989999999999997,12,6.859999999999999,0.416,2,163.94,8.119,39,26.69,1.4569999999999999,7,109.96000000000001,5.829999999999999,28,6.859999999999999,0.416,2,309.59,15.406000000000002,74,26.69,1.4569999999999999,7,244.99,12.91,62,18.14,1.041,5
2019-11-30,Dollar General,11063,060308454331,7,0.287,2,0,0,0,3.5,0.14400000000000002,1,0,0,0,10.5,0.431,3,0,0,0,14,0.575,4,0,0,0,14,0.575,4,0,0,0,20.1,0.863,6,2.6,0.14400000000000002,1,45.5,1.8679999999999999,13,0,0,0,23.6,1.0070000000000001,7,2.6,0.14400000000000002,1
2019-11-30,Dollar General,11346,210003123929,14.5,0.318,3,4.5,0.106,1,15,0.318,3,0,0,0,29.5,0.636,6,4.5,0.106,1,20,0.424,4,0,0,0,59,1.272,12,9,0.212,2,39.75,0.848,8,0,0,0,151.74,3.286,31,31.74,0.742,7,39.75,0.848,8,0,0,0
2019-11-30,Dollar General,11418,038151905505,3,0.116,1,0,0,0,3,0.116,1,0,0,0,6,0.232,2,0,0,0,9,0.34800000000000003,3,0,0,0,12,0.464,4,0,0,0,15,0.5800000000000001,5,0,0,0,35.51,1.3920000000000003,12,2.5100000000000002,0.116,1,35.27,1.3920000000000001,12,5.27,0.232,2
2019-11-30,Dollar General,11455,007261346095,null,null,null,null,null,null,7,0.331,1,0,0,0,26.84,1.3250000000000002,4,12.84,0.6629999999999999,2,48,2.3190000000000004,7,6,0.331,1,81.84,3.976,12,25.84,1.3259999999999998,4,94.09,4.639,14,17.34,0.994,3,138.34,6.957,21,47.34,2.6519999999999997,8,108.09,5.3020000000000005,16,17.34,0.994,3
2019-11-30,Dollar General,11455,210003036143,3.5,0.041999999999999996,1,0,0,0,null,null,null,null,null,null,10.5,0.125,3,0,0,0,7,0.083,2,0,0,0,21,0.25,6,0,0,0,10.5,0.125,3,0,0,0,49,0.5830000000000001,14,0,0,0,14,0.16699999999999998,4,0,0,0
2019-11-30,Dollar General,11608,003700076288,null,null,null,null,null,null,22.34,0.266,6,5,0.089,2,2.5,0.044,1,2.5,0.044,1,89.08000000000001,0.9770000000000001,22,25.299999999999997,0.31099999999999994,7,13.030000000000001,0.177,4,13.030000000000001,0.177,4,148.15,1.6880000000000002,38,76.37,0.933,21,67.3,0.753,17,35.800000000000004,0.44299999999999995,10,148.15,1.6880000000000002,38,76.37,0.933,21
2019-11-30,Dollar General,11633,501072452748,6.5,0.074,1,0,0,0,null,null,null,null,null,null,19,0.22199999999999998,3,6,0.074,1,11.9,0.148,2,0,0,0,45,0.518,7,6,0.074,1,41.65,0.519,7,0,0,0,68.80000000000001,0.814,11,6,0.074,1,59.5,0.741,10,0,0,0
2019-11-30,Dollar General,11659,210003022674,null,null,null,null,null,null,16.95,0.5559999999999999,1,0,0,0,13.950000000000001,0.5559999999999999,1,13.950000000000001,0.5559999999999999,1,16.95,0.5559999999999999,1,0,0,0,59.8,2.223,4,43.85,1.6669999999999998,3,33.9,1.1119999999999999,2,0,0,0,254.46,8.891,16,104.47,3.8899999999999997,7,50.849999999999994,1.6679999999999997,3,0,0,0
2019-11-30,Dollar General,12260,007033072260,null,null,null,null,null,null,12,0.333,2,0,0,0,null,null,null,null,null,null,12,0.333,2,0,0,0,null,null,null,null,null,null,12,0.333,2,0,0,0,20,0.667,4,8,0.33399999999999996,2,12,0.333,2,0,0,0
2019-11-30,Dollar General,12263,210003135452,8,0.25999999999999995,4,0,0,0,9.639999999999999,0.325,5,5.64,0.195,3,45.53,1.4929999999999999,23,5.53,0.195,3,25.339999999999996,0.845,13,7.34,0.26,4,87.28999999999999,2.8559999999999994,44,7.390000000000001,0.26,4,55.12,1.819,28,11.12,0.39,6,175.26,5.777,89,23.59,0.845,13,104.67,3.4429999999999996,53,11.12,0.39,6
2019-11-30,Dollar General,12565,085601700004,4,0.09000000000000001,1,0,0,0,null,null,null,null,null,null,8,0.18000000000000002,2,0,0,0,8,0.18000000000000002,2,0,0,0,12,0.27,3,0,0,0,16,0.36000000000000004,4,0,0,0,24,0.5409999999999999,6,0,0,0,40,0.901,10,0,0,0
2019-11-30,Dollar General,13043,003700079168,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.950000000000001,0.399,1,0,0,0,13.950000000000001,0.399,1,0,0,0,13.950000000000001,0.399,1,0,0,0,55.35000000000001,1.596,4,0,0,0,13.950000000000001,0.399,1,0,0,0
2019-11-30,Dollar General,13160,210003132669,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,0.056,2,0,0,0,null,null,null,null,null,null,3,0.084,3,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,13229,007733690012,8,0.367,2,0,0,0,24,1.1,6,0,0,0,20,0.917,5,0,0,0,52,2.383,13,0,0,0,44,2.017,11,0,0,0,84,3.85,21,0,0,0,154.22,7.149999999999999,39,11.02,0.55,3,96,4.4,24,0,0,0
2019-11-30,Dollar General,13268,210003008138,null,null,null,null,null,null,15.5,0.333,3,4.5,0.111,1,null,null,null,null,null,null,59.5,1.222,11,4.5,0.111,1,5.5,0.111,1,0,0,0,92.5,1.888,17,4.5,0.111,1,118.5,2.445,22,25,0.555,5,184,3.7760000000000007,34,24.5,0.555,5
2019-11-30,Dollar General,13645,004650076651,12.55,0.893,13,4.55,0.34400000000000003,5,5.75,0.412,6,0.75,0.06899999999999999,1,58.43,4.054,59,4.55,0.34400000000000003,5,34.75,2.404,35,0.75,0.06899999999999999,1,129.95999999999998,9.001,131,7.31,0.55,8,89.4,6.183000000000001,90,0.75,0.06899999999999999,1,204.54000000000002,14.292,208,20.07,1.5799999999999998,23,183.6,12.847,187,16.439999999999998,1.306,19
2019-11-30,Dollar General,13747,019067900008,6,0.155,1,0,0,0,6,0.155,1,0,0,0,12,0.31,2,0,0,0,23.42,0.62,4,0,0,0,42,1.086,7,0,0,0,45.42,1.241,8,16.5,0.46599999999999997,3,86.61,2.3269999999999995,15,20.61,0.62,4,66.27,1.8610000000000002,12,31.349999999999998,0.931,6
2019-11-30,Dollar General,14065,210003008099,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5,0.225,1,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,14330,004460001211,3.25,0.183,1,0,0,0,15,0.9169999999999999,5,0,0,0,39,2.1999999999999997,12,0,0,0,56.519999999999996,3.483,19,0,0,0,86.75,4.95,27,0,0,0,103.03,6.6,36,5.01,0.366,2,173.75,10.264999999999999,56,0,0,0,206.39000000000001,13.566000000000003,74,15.26,1.0990000000000002,6
2019-11-30,Dollar General,14376,001284461624,null,null,null,null,null,null,null,null,null,null,null,null,2,0.4,1,0,0,0,null,null,null,null,null,null,10,2,5,0,0,0,null,null,null,null,null,null,10,2,5,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,14480,210003007236,3,0.114,3,0,0,0,3,0.114,3,0,0,0,3,0.114,3,0,0,0,5,0.19,5,0,0,0,7,0.266,7,0,0,0,5,0.19,5,0,0,0,24.87,0.9489999999999998,25,0.93,0.038,1,26,0.9870000000000001,26,0,0,0
2019-11-30,Dollar General,14703,003700077009,14.290000000000001,0.54,3,4.29,0.18000000000000002,1,5,0.18000000000000002,1,0,0,0,33.34,1.2600000000000002,7,8.34,0.36000000000000004,2,40,1.44,8,0,0,0,43.34,1.62,9,8.34,0.36000000000000004,2,55,1.98,11,0,0,0,92.24999999999999,3.420000000000001,19,8.34,0.36000000000000004,2,55,1.98,11,0,0,0
2019-11-30,Dollar General,14765,003600041313,null,null,null,null,null,null,null,null,null,null,null,null,30,0.23399999999999999,3,0,0,0,null,null,null,null,null,null,60,0.468,6,0,0,0,null,null,null,null,null,null,60,0.468,6,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,14773,210002786020,4.5,0.125,2,0,0,0,null,null,null,null,null,null,9,0.251,4,0,0,0,2.25,0.063,1,0,0,0,15.75,0.44,7,0,0,0,6.75,0.188,3,0,0,0,24.75,0.6909999999999998,11,0,0,0,22.240000000000002,0.627,10,4.24,0.125,2
2019-11-30,Dollar General,14779,004116700402,null,null,null,null,null,null,15.4,0.5559999999999999,4,0,0,0,15.4,0.5559999999999999,4,0,0,0,57.230000000000004,2.0839999999999996,15,7.18,0.27799999999999997,2,38.5,1.39,10,0,0,0,130.38,4.723999999999999,34,7.18,0.27799999999999997,2,130.9,4.723999999999999,34,0,0,0,275.02,10.003,72,13.219999999999999,0.5559999999999999,4
2019-11-30,Dollar General,14788,007061218547,null,null,null,null,null,null,2.75,0.033,1,0,0,0,null,null,null,null,null,null,7,0.099,3,1.5,0.033,1,null,null,null,null,null,null,7,0.099,3,1.5,0.033,1,25.619999999999997,0.6659999999999999,20,20.119999999999997,0.599,18,9.75,0.132,4,1.5,0.033,1
2019-11-30,Dollar General,14833,005400047628,null,null,null,null,null,null,27,1.5,4,27,1.5,4,null,null,null,null,null,null,101.5,5.625,15,79,4.5,12,null,null,null,null,null,null,205.25,11.25,30,124.25,7.125,19,153.73,9.375,25,56.23,4.5,12,205.25,11.25,30,124.25,7.125,19
2019-11-30,Dollar General,14873,001700016645,null,null,null,null,null,null,7,0.179,7,0,0,0,8,0.205,8,0,0,0,19.6,0.538,21,0,0,0,19,0.487,19,0,0,0,19.6,0.538,21,0,0,0,33,0.845,33,0,0,0,19.6,0.538,21,0,0,0
2019-11-30,Dollar General,14951,210003040289,15.8,0.8,4,0,0,0,19.709999999999997,1.2,6,12.21,0.8,4,31.6,1.6,8,0,0,0,42.209999999999994,2.4000000000000004,12,12.21,0.8,4,59.05,3,15,3.75,0.2,1,97.75999999999999,5.4,27,19.01,1.2000000000000002,6,146.25,8,40,67.85000000000001,4,20,174.26,9.600000000000001,48,35.769999999999996,2.2,11
2019-11-30,Dollar General,15103,001111139650,18,0.383,2,0,0,0,null,null,null,null,null,null,36,0.7669999999999999,4,0,0,0,null,null,null,null,null,null,70,1.5339999999999998,8,7,0.192,1,null,null,null,null,null,null,94,2.109,11,22,0.575,3,null,null,null,null,null,null
2019-11-30,Dollar General,15390,004650075730,null,null,null,null,null,null,5,0.15,1,0,0,0,5,0.15,1,0,0,0,20,0.6,4,0,0,0,25,0.75,5,0,0,0,53.62,1.65,11,13.87,0.44999999999999996,3,75,2.2499999999999996,15,0,0,0,107.13,3.2999999999999994,22,22.63,0.75,5
2019-11-30,Dollar General,15519,210003123642,null,null,null,null,null,null,2,0.16,2,0,0,0,1,0.08,1,0,0,0,2,0.16,2,0,0,0,7.5,0.64,8,1.5,0.16,2,11.82,0.9600000000000001,12,2.82,0.24000000000000002,3,16.240000000000002,1.3599999999999999,17,3.24,0.32,4,22.82,1.84,23,2.82,0.24000000000000002,3
2019-11-30,Dollar General,15726,001700003938,6,0.154,2,0,0,0,6,0.154,2,0,0,0,35.5,0.9219999999999999,12,5.5,0.154,2,24,0.615,8,0,0,0,50.5,1.3059999999999998,17,5.5,0.154,2,44.5,1.152,15,5.5,0.154,2,94.02,2.4579999999999997,32,25.02,0.6920000000000001,9,65,1.6909999999999996,22,11,0.308,4
2019-11-30,Dollar General,15872,003700038584,6,0.11299999999999999,2,0,0,0,6,0.11299999999999999,2,0,0,0,6,0.11299999999999999,2,0,0,0,9,0.16899999999999998,3,0,0,0,6,0.11299999999999999,2,0,0,0,20.84,0.39399999999999996,7,2.84,0.056,1,39,0.7330000000000001,13,0,0,0,46.43000000000001,0.902,16,10.43,0.22499999999999998,4
2019-11-30,Dollar General,15877,081655901007,null,null,null,null,null,null,4,0.102,4,0,0,0,null,null,null,null,null,null,8,0.204,8,0,0,0,1,0.026,1,0,0,0,18,0.46099999999999997,18,0,0,0,26.830000000000002,0.6920000000000001,27,0.8899999999999999,0.026,1,33,0.845,33,0,0,0
2019-11-30,Dollar General,15989,210003001575,null,null,null,null,null,null,1.5,0.029,1,0,0,0,null,null,null,null,null,null,6,0.115,4,0,0,0,1.5,0.029,1,0,0,0,6,0.115,4,0,0,0,17.5,0.3430000000000001,12,1,0.029,1,22.5,0.43000000000000005,15,0,0,0
2019-11-30,Dollar General,16028,030045052508,6.5,0.074,1,0,0,0,null,null,null,null,null,null,19.5,0.22199999999999998,3,0,0,0,null,null,null,null,null,null,32.5,0.37,5,0,0,0,13,0.148,2,0,0,0,71.5,0.814,11,0,0,0,26,0.296,4,0,0,0
2019-11-30,Dollar General,16198,008680000747,8,0.13999999999999999,4,0,0,0,2,0.034999999999999996,1,0,0,0,44,0.77,22,0,0,0,6,0.10499999999999998,3,0,0,0,56,0.98,28,0,0,0,16,0.27999999999999997,8,0,0,0,82,1.4349999999999998,41,0,0,0,22,0.38499999999999995,11,0,0,0
2019-11-30,Dollar General,16421,003700097614,1.81,0.059,2,0.8099999999999999,0.030000000000000002,1,null,null,null,null,null,null,5.8100000000000005,0.177,6,0.8099999999999999,0.030000000000000002,1,null,null,null,null,null,null,17.810000000000002,0.562,19,4.81,0.178,6,1.8,0.059,2,1.8,0.059,2,20.810000000000002,0.651,22,4.81,0.178,6,16.87,0.5329999999999999,18,4.869999999999999,0.178,6
2019-11-30,Dollar General,16439,003700081867,7.3,0.053,4,0,0,0,6.39,0.067,5,3.09,0.04,3,19.55,0.147,11,0,0,0,8.04,0.08,6,3.09,0.04,3,23.05,0.174,13,0,0,0,16.29,0.14600000000000002,11,3.09,0.04,3,44.49999999999999,0.34700000000000003,26,0,0,0,31.289999999999996,0.28,21,3.09,0.04,3
2019-11-30,Dollar General,16441,003700070602,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.93,0.44999999999999996,3,3.93,0.3,2,null,null,null,null,null,null,18.259999999999998,0.75,5,3.93,0.3,2,10.6,0.75,5,5.6,0.6,4,43.26,1.4999999999999998,10,3.93,0.3,2
2019-11-30,Dollar General,16697,210003035866,42.25,2.1670000000000003,13,0,0,0,9.75,0.5,3,0,0,0,136.5,7.001,42,0,0,0,9.75,0.5,3,0,0,0,224.25,11.502,69,0,0,0,22.75,1.167,7,0,0,0,318.5,16.335,98,0,0,0,84.5,4.334,26,0,0,0
2019-11-30,Dollar General,16771,210002975240,2.5,0.046,1,0,0,0,null,null,null,null,null,null,4.75,0.092,2,0,0,0,null,null,null,null,null,null,4.75,0.092,2,0,0,0,10,0.22799999999999998,5,0,0,0,24.25,0.504,11,0,0,0,12,0.27399999999999997,6,0,0,0
2019-11-30,Dollar General,16852,007940053430,null,null,null,null,null,null,null,null,null,null,null,null,20,0.625,5,0,0,0,4,0.125,1,0,0,0,39.24,1.25,10,3.2399999999999998,0.125,1,60,1.875,15,0,0,0,83.24,2.625,21,3.2399999999999998,0.125,1,80,2.5,20,0,0,0
2019-11-30,Dollar General,16882,210003123932,null,null,null,null,null,null,15,0.318,3,0,0,0,null,null,null,null,null,null,30,0.636,6,0,0,0,null,null,null,null,null,null,30,0.636,6,0,0,0,51.1,1.272,12,31.1,0.8480000000000001,8,30,0.636,6,0,0,0
2019-11-30,Dollar General,17039,003700077085,15.450000000000001,0.406,2,0,0,0,null,null,null,null,null,null,37.95,1.0150000000000001,5,0,0,0,7.5,0.203,1,0,0,0,67.95,1.8270000000000002,9,0,0,0,30,0.812,4,0,0,0,67.95,1.8270000000000002,9,0,0,0,30,0.812,4,0,0,0
2019-11-30,Dollar General,17162,210002989952,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0.008,1,0,0,0,4,0.032,4,0,0,0,11,0.088,11,0,0,0,9,0.07200000000000001,9,0,0,0,11,0.088,11,0,0,0
2019-11-30,Dollar General,17203,072242940057,null,null,null,null,null,null,null,null,null,null,null,null,1,0.118,1,0,0,0,null,null,null,null,null,null,9,1.0619999999999998,9,0,0,0,null,null,null,null,null,null,24,2.832,24,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,17392,007470427300,null,null,null,null,null,null,4.75,0.059,1,0,0,0,4.75,0.059,1,0,0,0,4.75,0.059,1,0,0,0,33.25,0.413,7,0,0,0,14.25,0.177,3,0,0,0,42.75,0.5309999999999999,9,0,0,0,28.5,0.354,6,0,0,0
2019-11-30,Dollar General,17434,007940045968,6,0.29,2,0,0,0,null,null,null,null,null,null,12,0.58,4,0,0,0,null,null,null,null,null,null,49.59,2.464,17,7.590000000000001,0.435,3,null,null,null,null,null,null,66.04,3.3339999999999996,23,15.040000000000001,0.87,6,null,null,null,null,null,null
2019-11-30,Dollar General,17507,210003132669,null,null,null,null,null,null,1,0.028,1,0,0,0,null,null,null,null,null,null,2,0.056,2,0,0,0,8,0.222,8,0,0,0,2,0.056,2,0,0,0,15.76,0.44500000000000006,16,0.76,0.028,1,2,0.056,2,0,0,0
2019-11-30,Dollar General,18193,210003123875,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0.053,1,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,18280,003320000090,7.25,0.4,8,4.25,0.25,5,7,0.4,8,3,0.2,4,24.25,1.25,25,4.25,0.25,5,27,1.4,28,3,0.2,4,44.91,2.3,46,7.07,0.4,8,32,1.6500000000000004,33,3,0.2,4,81.75999999999999,4.150000000000001,83,7.92,0.45,9,47,2.45,49,6,0.4,8
2019-11-30,Dollar General,18437,003700094549,2.5,0.030000000000000002,1,0,0,0,5,0.060000000000000005,2,0,0,0,2.5,0.030000000000000002,1,0,0,0,14.86,0.18000000000000002,6,2.3600000000000003,0.030000000000000002,1,22.08,0.27,9,4.58,0.060000000000000005,2,24.86,0.30000000000000004,10,2.3600000000000003,0.030000000000000002,1,37.08,0.45000000000000007,15,4.58,0.060000000000000005,2,32.36,0.39000000000000007,13,2.3600000000000003,0.030000000000000002,1
2019-11-30,Dollar General,18522,210003122403,15,0.816,5,0,0,0,9,0.49,3,0,0,0,27,1.4689999999999999,9,0,0,0,27,1.4689999999999999,9,0,0,0,36,1.9589999999999999,12,0,0,0,51,2.7750000000000004,17,0,0,0,73.88,4.081,25,7.88,0.49,3,51,2.7750000000000004,17,0,0,0
2019-11-30,Dollar General,18912,003700068933,9.4,0.533,3,5.8999999999999995,0.355,2,8.85,0.533,3,8.85,0.533,3,33.55,1.9540000000000002,11,26.549999999999997,1.5979999999999999,9,25.249999999999996,1.4209999999999998,8,14.749999999999998,0.889,5,40,2.31,13,29.499999999999996,1.7759999999999998,10,31.15,1.7759999999999998,10,14.749999999999998,0.889,5,72.25,4.087,23,44.25000000000001,2.6649999999999996,15,31.15,1.7759999999999998,10,14.749999999999998,0.889,5
2019-11-30,Dollar General,19217,004650077775,28.78,1.143,3,8.78,0.381,1,null,null,null,null,null,null,77.25999999999999,3.048,8,17.259999999999998,0.762,2,null,null,null,null,null,null,125.88999999999999,4.953,13,25.89,1.143,3,null,null,null,null,null,null,195.89,7.620000000000001,20,25.89,1.143,3,null,null,null,null,null,null
2019-11-30,Dollar General,19353,030043011718,null,null,null,null,null,null,null,null,null,null,null,null,35.42,0.251,8,3.92,0.031,1,18,0.125,4,0,0,0,44.42,0.313,10,3.92,0.031,1,36,0.25,8,0,0,0,66.92,0.4680000000000001,15,3.92,0.031,1,40.5,0.281,9,0,0,0
2019-11-30,Dollar General,19501,001700003961,19.8,0.64,4,0,0,0,null,null,null,null,null,null,73.87,2.4000000000000004,15,0,0,0,null,null,null,null,null,null,97.62,3.1999999999999997,20,3.95,0.16,1,null,null,null,null,null,null,190.71999999999997,6.240000000000001,39,3.95,0.16,1,null,null,null,null,null,null
2019-11-30,Dollar General,19526,006233898554,10,0.152,2,0,0,0,null,null,null,null,null,null,15,0.22799999999999998,3,0,0,0,null,null,null,null,null,null,25,0.38,5,0,0,0,null,null,null,null,null,null,40,0.608,8,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,19580,030031871813,null,null,null,null,null,null,null,null,null,null,null,null,7,0.112,1,0,0,0,null,null,null,null,null,null,14,0.224,2,0,0,0,null,null,null,null,null,null,28,0.448,4,0,0,0,null,null,null,null,null,null
2019-11-30,Dollar General,19652,038137001936,null,null,null,null,null,null,null,null,null,null,null,null,5.6499999999999995,0.06899999999999999,1,0,0,0,null,null,null,null,null,null,33.449999999999996,0.415,6,0,0,0,9.5,0.13899999999999998,2,4.25,0.06899999999999999,1,65.95,0.831,12,0,0,0,9.5,0.13899999999999998,2,4.25,0.06899999999999999,1
2019-11-30,Dollar General,19718,007940055300,24.75,0.44499999999999995,5,0,0,0,4.95,0.089,1,0,0,0,113.85,2.045,23,0,0,0,14.850000000000001,0.267,3,0,0,0,191.04,3.4679999999999995,39,12.84,0.26699999999999996,3,29.700000000000003,0.534,6,0,0,0,314.35,5.692,64,12.84,0.26699999999999996,3,72.45,1.3349999999999997,15,13.05,0.26699999999999996,3
2019-11-30,Dollar General,19753,003700074903,null,null,null,null,null,null,null,null,null,null,null,null,10,0.19799999999999998,2,0,0,0,null,null,null,null,null,null,24.04,0.49499999999999994,5,4.04,0.09899999999999999,1,null,null,null,null,null,null,44.04,0.8909999999999999,9,4.04,0.09899999999999999,1,null,null,null,null,null,null
2019-11-30,Dollar General,19904,003700076343,null,null,null,null,null,null,9,0.092,1,0,0,0,null,null,null,null,null,null,9,0.092,1,0,0,0,null,null,null,null,null,null,9,0.092,1,0,0,0,85.74,0.916,10,22.74,0.275,3,9,0.092,1,0,0,0
2019-11-30,Duane Reade,14470,007050102127,7.34168,0.01612,0.248,null,null,null,8.08595238095238,0.02011904761904762,0.30952380952380953,null,null,null,23.403840000000002,0.05148,0.792,null,null,null,28.932142857142857,0.07067460317460318,1.0873015873015872,null,null,null,45.31852253968254,0.10048793650793651,1.545968253968254,null,null,null,67.81476190476191,0.17178571428571432,2.642857142857143,null,null,null,111.19526063492061,0.26012285714285716,4.001920634920634,null,null,null,145.21150793650793,0.36369047619047623,5.595238095238096,null,null,null
2019-11-30,Family Dollar,00473,003600045140,10,0.122,1,0,0,0,null,null,null,null,null,null,30,0.366,3,0,0,0,null,null,null,null,null,null,70,0.855,7,0,0,0,10,0.122,1,0,0,0,100,1.221,10,0,0,0,90,1.099,9,0,0,0
2019-11-30,Family Dollar,00542,003700096525,null,null,null,null,null,null,7,0.188,1,0,0,0,null,null,null,null,null,null,7,0.188,1,0,0,0,11.2,0.375,2,11.2,0.375,2,7,0.188,1,0,0,0,46.2,1.313,7,11.2,0.375,2,7,0.188,1,0,0,0
2019-11-30,Family Dollar,00632,007261346310,10.08,2.796,9,10.08,2.796,9,null,null,null,null,null,null,17.98,3.4179999999999997,11,17.98,3.4179999999999997,11,50.300000000000004,4.039,13,45.300000000000004,3.7279999999999998,12,30.889999999999997,4.35,14,17.98,3.4179999999999997,11,63.75,4.971,16,49.800000000000004,4.039,13,60.480000000000004,6.835999999999999,22,31.77,4.661,15,75.52000000000001,5.9030000000000005,19,49.800000000000004,4.039,13
2019-11-30,Family Dollar,00721,007261316013,3.2,0.19699999999999998,4,0,0,0,4,0.19699999999999998,4,0,0,0,5.47,0.345,7,1.4700000000000002,0.098,2,7.92,0.394,8,0.92,0.049,1,9.07,0.5429999999999999,11,3.0700000000000003,0.197,4,14.92,0.7389999999999999,15,0.92,0.049,1,25.07,1.3319999999999999,27,3.0700000000000003,0.197,4,37.870000000000005,1.873,38,0.92,0.049,1
2019-11-30,Family Dollar,01697,003700022419,5.3,0.075,2,0,0,0,null,null,null,null,null,null,7.949999999999999,0.11199999999999999,3,0,0,0,null,null,null,null,null,null,15.9,0.224,6,0,0,0,null,null,null,null,null,null,18.55,0.261,7,0,0,0,null,null,null,null,null,null
2019-11-30,Family Dollar,02129,210003025365,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,0.25,2,0,0,0,null,null,null,null,null,null,13.97,1.75,14,0,0,0,null,null,null,null,null,null
